         1155632 function calls (1090830 primitive calls) in 1.682 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        9    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\byteflow.py:196(propagate_phi_map)
       13    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\containers.py:547(__init__)
      656    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\analysis.py:141(<genexpr>)
       18    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\ffi.py:369(__hash__)
       19    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\enum.py:932(__or__)
        5    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\builtins.py:106(generic)
  205/201    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\datamodel\models.py:529(get_value_type)
       85    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\llvmpy\core.py:81(pointer)
        9    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\transforms.py:502(find_setupwiths)
      385    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir_utils.py:1508(require)
        7    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\byteflow.py:1156(op_LOAD_METHOD)
       38    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\byteflow.py:1528(__init__)
        7    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\containers.py:434(unify)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\pythonapi.py:952(object_type)
      382    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\abstract.py:92(__init__)
       58    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\setdecl.py:157(generic)
      523    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\functions.py:327(<dictcomp>)
        9    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\base.py:395(insert_user_function)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\typed\typedobjectutils.py:98(codegen)
       62    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\listdecl.py:165(generic)
      234    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\controlflow.py:132(set_entry_point)
       29    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\datamodel\packer.py:190(unflatten)
    32/23    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ssa.py:424(_find_def_from_bottom)
    28/14    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir_utils.py:2152(resolve_mod)
        4    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\consts.py:89(_infer_call)
     12/2    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\functools.py:722(<listcomp>)
        3    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\setdecl.py:20(generic)
        9    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\context.py:93(match)
       21    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\target_extension.py:70(resolve_target_str)
        2    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\imputils.py:271(set_valid)
       85    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\module.py:145(get_unique_name)
      293    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir.py:259(define)
       49    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir.py:1195(copy)
        9    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\cpu.py:191(<listcomp>)
        6    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\containers.py:427(copy)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\cpython\listobj.py:135(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\setdecl.py:38(resolve_add)
       42    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\datamodel\models.py:542(<listcomp>)
       85    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\datamodel\packer.py:137(<genexpr>)
      779    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\abstract.py:480(initial_value)
       13    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\instructions.py:530(__init__)
      216    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\compiler_machinery.py:65(analysis)
        5    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typeinfer.py:431(__call__)
       12    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\target_extension.py:81(_get_local_target_checked)
       62    0.000    0.000    0.000    0.000 {built-in method nt._getfullpathname}
       38    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\interpreter.py:607(_insert_outgoing_phis)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\pythonapi.py:72(unbox)
        7    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\containers.py:573(unify)
      775    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\context.py:634(<lambda>)
       10    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\inspect.py:3057(__str__)
        9    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\context.py:75(finditer)
      463    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir.py:826(get_targets)
        9    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\target_extension.py:75(resolve_dispatcher_from_str)
       13    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\cloudpickle\cloudpickle.py:195(_lookup_module_and_qualname)
      568    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\containers.py:91(key)
      649    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        9    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\functools.py:34(update_wrapper)
      156    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\misc.py:92(key)
       98    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:937(_sanity_check)
      242    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\byteflow.py:36(__init__)
      403    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\containers.py:555(key)
       36    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\controlflow.py:78(_non_empty_items)
      426    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\np\numpy_support.py:383(<genexpr>)
        3    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\base.py:588(get_getattr)
      463    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\runtime\context.py:15(_require_nrt)
       99    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\templates.py:128(as_function)
        9    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\untyped_passes.py:56(__init__)
      429    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\values.py:614(module)
        2    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\cpython\setobj.py:136(fill)
      487    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typeinfer.py:113(defined)
        2    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\cpython\setobj.py:123(mask)
       97    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\base.py:1198(__getattr__)
      201    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
      145    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\abstract.py:19(_autoincr)
       48    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\containers.py:634(is_precise)
        9    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\byteflow.py:183(find_use_defs)
      447    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\cpython\setobj.py:148(finger)
        4    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\interpreter.py:1090(op_LOAD_DEREF)
       37    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\ffi.py:260(__str__)
       28    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typeinfer.py:1370(<listcomp>)
      126    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\itanium_mangler.py:106(_fix_lead_digit)
       13    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\cloudpickle\cloudpickle_fast.py:600(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\boxing.py:1092(unbox_meminfo_pointer)
        6    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\base.py:521(get_constant)
        2    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\cpython\setobj.py:128(used)
        6    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\containers.py:290(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\containers.py:637(iterator_type)
      432    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\compiler_machinery.py:269(debug_print)
       77    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\dispatcher.py:38(__init__)
      153    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\inspect.py:513(_is_wrapper)
       44    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ssa.py:436(_stmt_index)
        9    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\compiler.py:257(compile_result)
        2    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\tokenize.py:295(detect_encoding)
        4    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typeinfer.py:717(refine)
       21    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\templates.py:707(_get_jit_decorator)
       49    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\types.py:451(_to_string)
      379    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\context.py:311(<listcomp>)
        9    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\transforms.py:507(find_ranges)
      425    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\values.py:792(is_terminated)
      272    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\bytecode.py:239(label_marker)
       44    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\inline_closurecall.py:142(_inline_reduction)
        6    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\containers.py:300(__new__)
        9    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\untyped_passes.py:1525(_patch_locals)
       45    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\types.py:547(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\misc.py:290(get_call_type)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\cpython\numbers.py:365(int_abs_impl)
      110    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\cpu_options.py:47(__eq__)
      369    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\value.py:119(is_global)
        4    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\cpython\setobj.py:96(is_hash_used)
      140    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\ntpath.py:34(_get_bothseps)
       53    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\utils.py:387(bit_length)
      446    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\inspect.py:2857(parameters)
       26    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\lowering.py:636(cast_result)
        9    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\compiler_machinery.py:32(__init__)
      216    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\inspect.py:72(isclass)
      152    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\values.py:290(__hash__)
      153    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typeinfer.py:1204(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\runtime\context.py:121(meminfo_varsize_alloc)
        4    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\pythonapi.py:1312(get_null_object)
      492    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\datamodel\models.py:89(traverse)
        3    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\listdecl.py:19(generic)
      454    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\values.py:696(align)
